date,item,quantity,unit_price,discount,cash,bank,sales,pay_type,month
6/10/2021,205/65/15 RAPID,2,17500,0,0,0,35000,Others,10
6/10/2021,185/70/14 WINDA,2,13800,0,0,0,27600,Others,10
6/10/2021,195/15C AUSTONE,2,25000,0,0,0,50000,Others,10
6/10/2021,195/15C BOTO,2,24000,0,0,0,48000,Others,10
6/10/2021,195/14C BOTO,2,21000,0,0,787800,42000,Others,10
6/10/2021,195/15C SUNFULL,2,22800,0,0,0,45600,Transfer,10
6/10/2021,185/70/14 CACHLAND,2,13000,0,0,0,26000,Credit Sales,10
6/10/2021,215/60/16 ROADX,2,18500,0,0,0,37000,Credit Sales,10
7/10/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,292000,0,0,0,292000,Credit Sales,10
7/10/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,294000,0,294000,0,294000,Transfer,10
7/10/2021,205/65/15 BOTO,2,18300,0,0,0,36600,Cash,10
7/10/2021,195/65/15 BOTO,2,16000,0,0,0,32000,Cash,10
7/10/2021,215/60/16 BOTO,2,19500,0,0,0,39000,Cash,10
7/10/2021,185/70/14 AUSTONE,2,14000,0,0,0,28000,Cash,10
7/10/2021,205/65/15 AUSTONE,2,18500,0,0,0,37000,Cash,10
7/10/2021,215/60/16 AUSTONE,2,20000,0,0,0,40000,Cash,10
8/10/2021,BM-100 RED BOXER BAJAJ,1,313000,0,0,0,313000,Cash,10
8/10/2021,205/65/15 RAPID,2,17500,0,0,0,35000,Transfer,10
8/10/2021,205/65/15 CACHLAND,2,17500,0,0,0,35000,Transfer,10
8/10/2021,185/70/14 AUSTONE,2,14000,0,0,0,28000,Transfer,10
8/10/2021,215/60/16 AUSTONE,2,20000,0,325000,0,40000,Transfer,10
8/10/2021,215/60/16 AUSTONE,2,20000,0,0,0,40000,Credit Sales,10
8/10/2021,205/65/15 CACHLAND,2,17500,0,0,150000,35000,Credit Sales,10
8/10/2021,205/60/16 BOTO,2,17900,0,0,0,35800,Cash,10
8/10/2021,185/70/14 BOTO,2,13700,0,126400,0,27400,Cash,10
8/10/2021,195/15C AUSTONE,2,25000,0,0,0,50000,Transfer,10
8/10/2021,195/15C BOTO,2,24000,0,0,1230000,48000,Transfer,10
9/10/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,294000,0,294000,0,294000,Cash,10
9/10/2021,110-19 BLACK JINCHENG LADIES,1,307000,0,307000,0,307000,Cash,10
9/10/2021,185/70/14 WINDA,2,13800,0,0,0,27600,Transfer,10
9/10/2021,185/70/14 AUSTONE,2,14000,0,0,0,28000,Transfer,10
9/10/2021,205/65/15 RAPID,2,17500,0,0,0,35000,Transfer,10
9/10/2021,185/70/14 JOYROAD,2,12800,0,0,0,25600,Transfer,10
9/10/2021,185/70/14 GREENLANDER,2,12800,0,0,381400,25600,Transfer,10
9/10/2021,195/14C ONYX,2,20500,0,0,205000,41000,Cash,10
11/10/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,292000,0,0,0,292000,Credit Sales,10
11/10/2021,BM-100 RED BOXER BAJAJ,1,308000,0,0,0,308000,Credit Sales,10
11/10/2021,205/65/15 BOTO,2,18300,0,183000,0,36600,Others,10
11/10/2021,195/65/15 BOTO,2,16000,0,0,0,32000,Cash,10
11/10/2021,195/65/15 AUSTONE,2,16000,0,0,0,32000,Cash,10
11/10/2021,215/55/17 BOTO,2,21500,0,0,0,43000,Cash,10
11/10/2021,195/15C BOTO,2,24000,0,0,0,48000,Cash,10
11/10/2021,225/50/17 BOTO,2,21500,0,0,0,43000,Cash,10
11/10/2021,225/65/17 BOTO,2,25500,0,0,0,51000,Cash,10
11/10/2021,215/65/16 BOTO,2,21500,0,0,1151000,43000,Cash,10
11/10/2021,205/65/15 CACHLAND,3,17500,0,5500,47000,52500,Others,10
11/10/2021,215/65/16 BOTO,2,21500,0,0,0,43000,Transfer,10
12/10/2021,BM-100 RED BOXER BAJAJ,1,313000,0,0,0,313000,Credit Sales,10
12/10/2021,195/65/15 BOTO,2,16000,0,0,0,32000,Credit Sales,10
12/10/2021,185/70/14 CACHLAND,2,12800,0,0,0,25600,Credit Sales,10
12/10/2021,185/70/14 BOTO,2,13800,0,0,0,27600,Credit Sales,10
12/10/2021,205/65/15 CACHLAND,2,17500,0,0,70000,35000,Cash,10
12/10/2021,185/70/14 BOTO,2,13800,0,0,0,27600,Credit Sales,10
12/10/2021,205/65/15 CACHLAND,1,17500,0,0,0,17500,Credit Sales,10
12/10/2021,195/15C AUSTONE,2,25000,0,95100,0,50000,Credit Sales,10
12/10/2021,185/70/14 AUSTONE,2,14000,0,28000,28000,0,Transfer,10
12/10/2021,205/65/15 CACHLAND,2,17500,0,0,0,35000,Credit Sales,10
12/10/2021,195/65/15 BOTO,2,16000,0,0,102000,32000,Credit Sales,10
10/13/2021,195/15C SUNFULL,2,22900,0,0,0,45800,Transfer,10
10/13/2021,205/60/16 BOTO,2,17900,0,0,0,35800,Transfer,10
10/13/2021,205/60/16 SUNFULL,2,16900,0,0,0,33800,Transfer,10
10/13/2021,205/65/15 AUSTONE,2,18400,0,0,0,36800,Transfer,10
10/14/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,295000,0,295000,0,295000,Cash,10
10/14/2021,110-19 WHITE JINCHENG LADIES,1,305000,0,305000,0,305000,Cash,10
10/14/2021,BM-100 RED BOXER BAJAJ,1,313000,0,313000,0,313000,Credit Sales,10
10/14/2021,195/15C AUSTONE,2,25500,0,0,0,51000,Cash,10
10/14/2021,195/65/15 SUNFULL,2,16000,0,0,0,32000,Cash,10
10/14/2021,205/65/15 AUSTONE,2,19000,0,61000,15000,38000,Transfer,10
10/14/2021,195/65/15 SUNFULL,2,15500,0,2000,153000,31000,Cash,10
10/14/2021,185/70/14 AUSTONE,2,14500,0,0,0,29000,Cash,10
10/14/2021,195/15C AUSTONE,2,25500,0,160000,189000,51000,Cash,10
10/14/2021,225/65/17 BOTO,2,25500,0,0,0,51000,Cash,10
10/14/2021,255/70/15 AUSTONE,2,35000,0,0,0,70000,Cash,10
10/15/2021,MNL - 125 RED MUSHMIN CG,1,280000,0,280000,0,280000,Cash,10
10/15/2021,BM-100 RED BOXER BAJAJ,1,310000,0,310000,0,310000,Transfer,10
10/15/2021,205/65/15 BOTO,2,19000,0,26000,50000,38000,Cash,10
10/15/2021,235/55/18 AUSTONE,2,29000,0,58000,0,58000,Cash,10
10/15/2021,195/65/15 BOTO,2,16500,0,0,0,33000,Cash,10
10/15/2021,185/70/14 JOYROAD,2,13300,0,0,0,26600,Cash,10
10/15/2021,205/65/15 ROADX,2,18000,0,211400,0,36000,Cash,10
10/15/2021,185/70/14 CACHLAND,2,13300,0,0,0,26600,Cash,10
10/15/2021,185/70/14 BOTO,2,14300,0,0,0,28600,Cash,10
10/15/2021,195/15C AUSTONE,1,25500,0,0,0,25500,Cash,10
10/15/2021,205/60/16 BOTO,2,19000,0,93000,20000,38000,Cash,10
10/15/2021,185/70/14 BOTO,2,14000,0,0,0,28000,Credit Sales,10
10/16/2021,HLX PLUS (ES) BLACK TVS M/C,1,315000,0,315000,0,315000,Cash,10
10/16/2021,MNL - 125 RED MUSHMIN CG,1,270000,0,0,0,270000,Others,10
10/16/2021,MNL - 125 RED MUSHMIN CG,1,270000,0,0,0,270000,Others,10
10/16/2021,MNL - 125 RED MUSHMIN CG,1,270000,0,0,0,270000,Others,10
10/16/2021,185/70/14 BOTO,2,14300,0,0,0,28600,Cash,10
10/16/2021,195/70/14 WINDA,2,17000,0,0,0,34000,Cash,10
10/18/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,293000,0,0,0,293000,Transfer,10
10/18/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,297000,0,297000,0,297000,Cash,10
10/18/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,294000,0,294000,0,294000,Credit Sales,10
10/18/2021,225/45/18 BOTO,2,23000,0,0,0,46000,Credit Sales,10
10/18/2021,195/70/14 BOTO,2,16000,0,0,0,32000,Credit Sales,10
10/18/2021,195/65/15 BOTO,2,16000,0,0,0,32000,Credit Sales,10
10/18/2021,205/60/16 BOTO,2,19000,0,0,0,38000,Credit Sales,10
10/18/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Credit Sales,10
10/18/2021,245/45/17 BOTO,2,25000,0,0,0,50000,Credit Sales,10
10/18/2021,225/65/17 BOTO,2,26000,0,0,0,52000,Credit Sales,10
10/18/2021,245/40/18 BOTO,2,25000,0,0,0,50000,Credit Sales,10
10/19/2021,BM-100 RED BOXER BAJAJ,1,307000,0,0,0,307000,Credit Sales,10
10/19/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,295000,0,295000,0,295000,Cash,10
10/19/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,293000,0,0,0,293000,Credit Sales,10
10/19/2021,185/70/14 BOTO,2,14300,0,143000,0,28600,Credit Sales,10
10/19/2021,185/70/14 BOTO,2,14500,0,29000,0,29000,Cash,10
10/19/2021,195/15C AUSTONE,2,25500,0,0,0,51000,Credit Sales,10
10/19/2021,185/70/14 CACHLAND,2,13100,0,0,0,26200,Credit Sales,10
10/20/2021,HLX PLUS RED TVS MOTORCYCLE,1,300000,0,300000,0,300000,Cash,10
10/20/2021,BM-100 RED BOXER BAJAJ,1,314000,0,314000,0,314000,Cash,10
10/20/2021,195/65/15 BOTO,3,16500,0,49500,0,49500,Transfer,10
10/20/2021,225/55/17 AUSTONE,2,23000,0,0,0,46000,Transfer,10
10/21/2021,BM-100 RED BOXER BAJAJ,1,313000,0,0,0,313000,Credit Sales,10
10/21/2021,HLX PLUS (ES) BLUE TVS M/C,1,320000,0,320000,0,320000,Cash,10
10/21/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,295000,0,295000,0,295000,Cash,10
10/21/2021,195/15C AUSTONE,2,25000,0,0,0,50000,Credit Sales,10
10/21/2021,195/15C BOTO,2,24500,0,21500,150000,49000,Cash,10
10/21/2021,185/70/14 CACHLAND,2,13100,0,0,0,26200,Credit Sales,10
10/21/2021,205/65/15 AUSTONE,2,19000,0,0,0,38000,Credit Sales,10
10/22/2021,HLX PLUS RED TVS MOTORCYCLE,1,299000,0,299000,0,299000,Cash,10
10/22/2021,BM-100 RED BOXER BAJAJ,1,315000,0,315000,0,315000,Cash,10
10/22/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,294000,0,0,0,294000,Cash,10
10/22/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,294000,0,0,0,294000,Cash,10
10/22/2021,205/70/15 AUSTONE,2,25000,0,0,0,50000,Credit Sales,10
10/22/2021,245/70/16 BOTO,2,34000,0,0,336000,68000,Credit Sales,10
10/22/2021,185/70/14 BOTO,2,14300,0,0,0,28600,Others,10
10/22/2021,185/65/14 RAPID,2,13000,0,0,109200,26000,Others,10
10/23/2021,BM-100 RED BOXER BAJAJ,1,314000,0,314000,0,314000,Cash,10
10/23/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,298000,0,298000,0,298000,Transfer,10
10/23/2021,BM-100 RED BOXER BAJAJ,1,313000,0,0,0,313000,Cash,10
10/23/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,295000,0,295000,0,295000,Cash,10
10/23/2021,185/70/14 RAPID,2,13200,0,0,0,26400,Cash,10
10/23/2021,185/70/14 CACHLAND,2,13200,0,132000,0,26400,Cash,10
10/23/2021,225/60/16 BOTO,2,22000,0,0,0,44000,Others,10
10/23/2021,225/70/16 BOTO,2,26000,0,0,0,52000,Others,10
10/25/2021,BM-100 RED BOXER BAJAJ,1,308000,0,308000,0,308000,Cash,10
10/25/2021,BM-100 RED BOXER BAJAJ,1,315000,0,315000,0,315000,Cash,10
10/25/2021,BM-100 RED BOXER BAJAJ,1,313000,0,0,0,313000,Credit Sales,10
10/25/2021,BM-100 RED BOXER BAJAJ,1,309000,0,0,0,309000,Credit Sales,10
10/25/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,294000,0,0,0,294000,Credit Sales,10
10/25/2021,185/70/14 CACHLAND,2,13200,0,132000,0,26400,Cash,10
10/25/2021,215/65/16 BOTO,2,22500,0,0,180000,45000,Cheque,10
10/25/2021,205/65/15 CACHLAND,2,17500,0,65000,40000,35000,Cash,10
10/25/2021,205/65/15 CACHLAND,2,18000,0,0,72000,36000,Transfer,10
10/25/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Cash,10
10/25/2021,185/70/14 CACHLAND,2,13100,0,0,0,26200,Cash,10
10/26/2021,BM-100 RED BOXER BAJAJ,1,309000,0,0,0,309000,Credit Sales,10
10/26/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,295000,0,0,0,295000,Credit Sales,10
10/26/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,295000,0,0,0,295000,Transfer,10
10/26/2021,BM-100 RED BOXER BAJAJ,1,315000,0,0,0,315000,Transfer,10
10/26/2021,185/70/14 ONYX,2,13200,0,0,0,26400,Cash,10
10/26/2021,195/70/14 CACHLAND,1,16000,0,0,0,16000,Cash,10
10/26/2021,185/70/14 AUSTONE,2,14500,0,0,0,29000,Cash,10
10/26/2021,205/65/15 BOTO,2,18300,0,187200,0,36600,Cash,10
10/26/2021,195/15C SUNFULL,2,23500,0,6500,111000,47000,Cash,10
10/26/2021,225/70/16 BOTO,2,27000,0,108000,0,54000,Cash,10
10/27/2021,BM-100 RED BOXER BAJAJ,1,314000,0,0,0,314000,Credit Sales,10
10/27/2021,BM-100 RED BOXER BAJAJ,1,314000,0,0,0,314000,Credit Sales,10
10/27/2021,215/60/16 AUSTONE,2,21000,0,11000,31000,42000,Cash,10
10/27/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Cash,10
10/27/2021,185/70/14 GREENLANDER,2,13100,0,0,0,26200,Cash,10
10/27/2021,205/65/15 WINDA,2,18500,0,0,0,37000,Cash,10
10/27/2021,195/15C AUSTONE,2,25500,0,0,0,51000,Credit Sales,10
10/27/2021,185/70/14 GREENLANDER,2,13100,0,0,0,26200,Others,10
10/28/2021,BM-100 RED BOXER BAJAJ,1,314000,0,0,1570000,314000,Transfer,10
10/28/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,308000,0,308000,0,308000,Others,10
10/28/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,303000,0,0,0,303000,Transfer,10
10/28/2021,BM-100 RED BOXER BAJAJ,1,314000,0,0,314000,314000,Cash,10
10/28/2021,205/55/16 HABILEAD,2,18500,0,37000,0,37000,Cash,10
10/28/2021,225/45/17 SUNFULL,2,25000,0,0,50000,50000,Others,10
10/28/2021,195/15C AUSTONE,2,25500,0,0,0,51000,Cash,10
10/28/2021,185/70/14 WINDA,2,14300,0,0,0,28600,Cash,10
10/28/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Cash,10
10/28/2021,215/60/16 AUSTONE,1,21000,0,21000,0,21000,Cash,10
10/28/2021,195/15C AUSTONE,2,25500,0,0,0,51000,Credit Sales,10
10/28/2021,205/65/15 AUSTONE,2,19000,0,0,0,38000,Credit Sales,10
10/29/2021,BM-100 RED BOXER BAJAJ,1,315000,0,315000,0,315000,Cash,10
10/29/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,303000,0,303000,0,303000,Cash,10
10/29/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,302000,0,0,0,302000,Credit Sales,10
10/29/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,300000,0,0,0,300000,Credit Sales,10
10/29/2021,BM-100 RED BOXER BAJAJ,1,317000,0,0,0,317000,Credit Sales,10
10/29/2021,185/70/14 GREENLANDER,2,13100,0,0,0,26200,Cash,10
10/29/2021,185/70/14 CACHLAND,2,13100,0,0,0,26200,Cash,10
10/29/2021,185/70/14 AUSTONE,2,14500,0,0,0,29000,Cash,10
10/29/2021,205/65/15 BOTO,2,18500,0,172000,295400,37000,Cash,10
10/30/2021,HLX PLUS RED TVS MOTORCYCLE,1,307000,0,307000,0,307000,Cash,10
10/30/2021,HLX PLUS RED TVS MOTORCYCLE,1,307000,0,307000,0,307000,Cash,10
10/30/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,304000,0,304000,0,304000,Cash,10
10/30/2021,BM-100 RED BOXER BAJAJ,1,314000,0,0,0,314000,Credit Sales,10
10/30/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,304000,0,304000,0,304000,Cash,10
10/30/2021,225/65/17 BOTO,2,26500,0,0,0,53000,Cash,10
10/30/2021,205/65/15 BOTO,2,18500,0,291000,0,37000,Cash,10
10/30/2021,235/65/18 RAPID,2,27500,0,0,0,55000,Credit Sales,10
10/30/2021,185/70/14 CACHLAND,2,13500,0,0,0,27000,Credit Sales,10
1/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,300000,0,0,0,300000,Credit Sales,11
1/11/2021,110-19 WHITE JINCHENG LADIES,1,310000,0,0,0,310000,Transfer,11
1/11/2021,BM-100 RED BOXER BAJAJ,1,317000,0,317000,0,317000,Cash,11
1/11/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,307000,0,307000,0,307000,Cash,11
1/11/2021,110-19 BLACK JINCHENG LADIES,1,310000,0,0,0,310000,Credit Sales,11
1/11/2021,185/70/14 WINDA,2,14300,0,0,0,28600,Cash,11
1/11/2021,185/70/14 BOTO,2,14300,0,0,0,28600,Cash,11
1/11/2021,205/65/15 BOTO,2,18500,0,130000,87000,37000,Cash,11
1/11/2021,215/55/17 BOTO,2,22000,0,0,0,44000,Transfer,11
1/11/2021,215/60/16 BOTO,2,20500,0,0,0,41000,Transfer,11
1/11/2021,225/45/17 BOTO,2,21500,0,0,0,43000,Transfer,11
2/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,300000,0,0,0,300000,Credit Sales,11
2/11/2021,110-19 WHITE JINCHENG LADIES,1,310000,0,0,0,310000,Credit Sales,11
2/11/2021,185/70/14 BOTO,2,14300,0,0,0,28600,Transfer,11
2/11/2021,185/70/14 AUSTONE,2,14500,0,0,0,29000,Transfer,11
2/11/2021,215/60/16 SUNFULL,2,18500,0,0,0,37000,Transfer,11
2/11/2021,185/70/14 ONYX,2,13200,0,0,0,26400,Others,11
2/11/2021,185/70/14 CACHLAND,2,13200,0,0,396000,26400,Others,11
2/11/2021,155/12C TORQUE..,2,12000,0,0,48000,24000,Cash,11
3/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,300000,0,0,0,300000,Credit Sales,11
3/11/2021,BM-100 RED BOXER BAJAJ,1,325000,0,0,0,325000,Credit Sales,11
3/11/2021,BM-100 RED BOXER BAJAJ,1,320000,0,320000,0,320000,Cash,11
3/11/2021,185/70/14 CACHLAND,3,13200,0,0,0,39600,Transfer,11
3/11/2021,195/65/15 ONYX,3,16000,0,0,0,48000,Transfer,11
3/11/2021,195/15C SUNFULL,2,23500,0,0,205100,47000,Transfer,11
3/11/2021,185/70/14 CACHLAND,2,13200,0,13200,0,26400,Cash,11
3/11/2021,205/65/15 CACHLAND,2,17500,0,0,0,35000,Cash,11
3/11/2021,205/65/15 BOTO,2,18500,0,144000,0,37000,Cash,11
4/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,304000,0,304000,0,304000,Cash,11
4/11/2021,BM-100 RED BOXER BAJAJ,1,324000,0,0,0,324000,Credit Sales,11
4/11/2021,BM-100 RED BOXER BAJAJ,1,322000,0,322000,0,322000,Cash,11
4/11/2021,BM-100 RED BOXER BAJAJ,1,325000,0,325000,0,325000,Cash,11
4/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,315000,0,315000,0,315000,Cash,11
4/11/2021,185/70/14 ONYX,2,13200,0,0,0,26400,Cash,11
4/11/2021,185/70/14 WINDA,2,14500,0,110000,80000,29000,Cash,11
4/11/2021,185/70/14 WINDA,0,14300,0,0,0,0,Cash,11
4/11/2021,195/15C SUNFULL,0,23500,0,250000,222300,0,Cash,11
5/11/2021,BM-100 RED BOXER BAJAJ,1,322000,0,322000,0,322000,Cash,11
5/11/2021,BM-100 RED BOXER BAJAJ,1,323000,0,323000,0,323000,Cash,11
5/11/2021,BM-100 RED BOXER BAJAJ,1,320000,0,0,0,320000,Transfer,11
5/11/2021,BM-100 RED BOXER BAJAJ,1,317000,0,0,0,317000,Transfer,11
5/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,304500,0,0,7898500,304500,Transfer,11
5/11/2021,215/55/17 AUSTONE,2,22000,0,0,0,44000,Credit Sales,11
5/11/2021,205/70/15 AUSTONE,2,19500,0,0,0,39000,Credit Sales,11
5/11/2021,225/60/16 AUSTONE,2,22500,0,0,0,45000,Credit Sales,11
5/11/2021,225/60/16 BOTO,2,22000,0,0,0,44000,Credit Sales,11
5/11/2021,195/70/14 BOTO,2,16500,0,0,0,33000,Credit Sales,11
5/11/2021,215/60/16 AUSTONE,2,21000,0,0,0,42000,Credit Sales,11
6/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,315000,0,0,0,315000,Cash,11
6/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,320000,0,320000,0,320000,Credit Sales,11
6/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,320000,0,320000,0,320000,Cash,11
6/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,305000,0,305000,0,305000,Cash,11
6/11/2021,BM-100 RED BOXER BAJAJ,1,325000,0,325000,0,325000,Cash,11
6/11/2021,185/70/14 BOTO,2,14500,0,0,0,29000,Cash,11
6/11/2021,215/60/16 BOTO,2,20000,0,152500,0,40000,Cash,11
6/11/2021,185/70/14 BOTO,2,15000,0,0,30000,30000,Transfer,11
6/11/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Others,11
6/11/2021,185/70/14 BOTO,2,14500,0,0,0,29000,Others,11
6/11/2021,185/70/14 WINDA,2,14500,0,68000,190000,29000,Others,11
6/11/2021,205/65/15 CACHLAND,2,17500,0,0,0,35000,Cash,11
6/11/2021,205/60/16 CACHLAND,2,18000,0,0,0,36000,Cash,11
6/11/2021,185/14C SUNFULL,2,20000,0,0,0,40000,Cash,11
6/11/2021,205/65/15 BOTO,2,18500,0,0,0,37000,Cash,11
8/11/2021,CAR110-80 RED CARGO WINNER,1,310000,0,0,310000,310000,Transfer,11
8/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,310000,0,0,310000,310000,Transfer,11
8/11/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,320000,0,0,320000,320000,Credit Sales,11
8/11/2021,BM-100 RED BOXER BAJAJ,1,321000,0,0,0,321000,Transfer,11
8/11/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,307000,0,0,0,307000,Transfer,11
8/11/2021,185/70/14 BOTO,2,14500,0,0,0,29000,Transfer,11
8/11/2021,215/60/16 SUNFULL,2,18500,0,0,0,37000,Transfer,11
9/11/2021,BM-100 RED BOXER BAJAJ,1,327000,0,0,1308000,327000,Cheque,11
9/11/2021,110-19 WHITE JINCHENG LADIES,1,312000,0,312000,0,312000,Cash,11
9/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,324000,0,324000,0,324000,Cash,11
9/11/2021,205/60/16 CACHLAND,2,18000,0,0,0,36000,Others,11
9/11/2021,155/12C TORQUE..,2,12000,0,54000,30000,24000,Cash,11
9/11/2021,195/14C TORQUE..,2,21000,0,0,0,42000,Cash,11
9/11/2021,205/65/15 ONYX,2,17500,0,0,0,35000,Cash,11
9/11/2021,225/55/17 FORTUNE,2,22000,0,0,0,44000,Cash,11
9/11/2021,185/70/14 WINDA,2,14500,0,630000,0,29000,Cash,11
10/11/2021,BM-100 RED BOXER BAJAJ,1,325000,0,325000,0,325000,Cash,11
10/11/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,320000,0,320000,0,320000,Cash,11
10/11/2021,110 - 19V WHITE JINCHENG LADIES,1,330000,0,330000,0,330000,Cash,11
10/11/2021,195/65/15 CACHLAND,2,16000,0,0,160000,32000,Cash,11
10/11/2021,225/55/17 FORTUNE,2,23000,0,5000,92000,46000,Others,11
10/11/2021,185/70/14 AUSTONE,2,14600,0,0,0,29200,Cash,11
10/11/2021,195/65/15 CACHLAND,2,16000,0,0,0,32000,Cash,11
11/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,322000,0,0,0,322000,Credit Sales,11
11/11/2021,HLX PLUS RED TVS MOTORCYCLE,1,325000,0,325000,0,325000,Cash,11
11/11/2021,110-19 BLACK JINCHENG LADIES,1,315000,0,315000,0,315000,Cash,11
11/11/2021,BM-100 RED BOXER BAJAJ,1,339000,0,339000,0,339000,Cash,11
11/11/2021,BM-100 RED BOXER BAJAJ,1,339000,0,339000,0,339000,Cash,11
11/11/2021,185/70/14 AUSTONE,2,14600,0,0,0,29200,Credit Sales,11
11/11/2021,205/65/15 ROADX,2,17500,0,0,0,35000,Credit Sales,11
11/11/2021,185/70/14 WINDA,2,14500,0,0,184000,29000,Credit Sales,11
11/11/2021,205/60/16 CACHLAND,2,18000,0,0,0,36000,Transfer,11
11/11/2021,185/70/14 WINDA,2,14500,0,0,0,29000,Transfer,11
11/11/2021,195/15C SUNFULL,1,24000,0,0,125000,24000,Transfer,11
11/11/2021,185/70/14 WINDA,2,14500,0,0,0,29000,Cash,11
11/11/2021,205/65/15 ROADX,2,17500,0,40000,280000,35000,Cash,11
12/11/2021,BM-100 RED BOXER BAJAJ,1,345000,0,345000,0,345000,Cash,11
12/11/2021,BM-100 RED BOXER BAJAJ,1,340000,0,340000,0,340000,Cash,11
12/11/2021,BM-100 RED BOXER BAJAJ,1,345000,0,345000,0,345000,Cash,11
12/11/2021,215/60/16 BOTO,2,20000,0,0,0,40000,Cash,11
12/11/2021,245/40/18 BOTO,2,25500,0,0,0,51000,Cash,11
12/11/2021,185/70/14 AUSTONE,2,14600,0,947000,0,29200,Cash,11
12/11/2021,185/70/14 AUSTONE,2,14700,0,0,0,29400,Others,11
12/11/2021,185/70/14 AUSTONE,2,14600,0,0,0,29200,Cash,11
12/11/2021,185/70/14 WINDA,2,14500,0,0,0,29000,Cash,11
12/11/2021,215/60/16 BOTO,2,20000,0,25400,200000,40000,Cash,11
12/11/2021,185/70/14 AUSTONE,2,15500,0,31000,0,31000,Cash,11
11/13/2021,HLX PLUS BLACK TVS MOTORCYCLE,1,307000,0,0,0,307000,Credit Sales,11
11/13/2021,110 - 19V BLACK JINCHENG LADIES,1,330000,0,0,0,330000,Credit Sales,11
11/13/2021,MNL - 125 RED MUSHMIN CG,1,280000,0,0,0,280000,Credit Sales,11
11/13/2021,HLX PLUS BLUE TVS MOTORCYCLE,1,307000,0,0,0,307000,Credit Sales,11
11/13/2021,BM-100 RED BOXER BAJAJ,1,325000,0,0,1625000,325000,Cash,11
11/13/2021,205/65/15 BOTO,2,18500,0,0,0,37000,Cash,11
11/13/2021,185/70/14 BOTO,2,14500,0,53000,55500,29000,Cash,11
11/13/2021,155/12C TORQUE..,2,12000,0,0,0,24000,Transfer,11
11/13/2021,225/70/16 AUSTONE,2,26500,0,0,346000,53000,Transfer,11
11/13/2021,185/65/15 BOTO,2,16000,0,0,0,32000,Cash,11
11/13/2021,225/50/17 BOTO,2,22500,0,0,0,45000,Cash,11
11/13/2021,235/65/17 BOTO,2,28000,0,0,0,56000,Cash,11
11/13/2021,245/40/18 BOTO,2,25000,0,0,0,50000,Cash,11
11/13/2021,185/14C BOTO,2,21000,0,0,0,42000,Cash,11
11/13/2021,185/70/14 AUSTONE,2,14700,0,0,0,29400,Cash,11
11/15/2021,BM-100 RED BOXER BAJAJ,1,335000,0,0,0,335000,Credit Sales,11
11/15/2021,BM-100 RED BOXER BAJAJ,1,324000,0,0,0,324000,Credit Sales,11
11/15/2021,BM-100 RED BOXER BAJAJ,1,345000,0,345000,0,345000,Cash,11
